DATE_TIME,IRRADIATION,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE
2022-02-09 08:15:00,0.6211,33.55,49.58
2022-02-09 08:30:00,0.6603,32.90,51.03
2022-02-09 08:45:00,0.7454,35.97,56.21
2022-02-09 09:00:00,0.6819,33.48,52.42
2022-02-09 09:15:00,0.7383,36.71,61.03
2022-02-09 09:30:00,0.7825,33.08,52.02
2022-02-09 09:45:00,0.8166,35.08,56.68
2022-02-09 10:00:00,0.8247,35.62,57.01
2022-02-09 10:15:00,0.8942,37.33,58.43
2022-02-09 10:30:00,0.9618,38.07,60.34
2022-02-09 10:45:00,0.9044,38.36,60.36
2022-02-09 11:00:00,0.8924,38.54,60.95
2022-02-09 11:15:00,1.0000,39.98,63.39
2022-02-09 11:30:00,1.0000,39.79,62.92
2022-02-09 11:45:00,1.0000,42.20,68.32
2022-02-09 12:00:00,0.9680,39.99,63.81
2022-02-09 12:15:00,0.9577,38.26,62.32
2022-02-09 12:30:00,1.0000,40.51,64.86
2022-02-09 12:45:00,0.9984,37.81,60.49
2022-02-09 13:00:00,0.9030,39.21,61.71
2022-02-09 13:15:00,1.0000,37.78,59.93
2022-02-09 13:30:00,0.9382,38.70,61.85
2022-02-09 13:45:00,0.9070,38.40,62.74
2022-02-09 14:00:00,0.8476,36.68,56.10
2022-02-09 14:15:00,0.8777,36.92,56.40
2022-02-09 14:30:00,0.7902,34.38,52.25
2022-02-09 14:45:00,0.8985,36.49,60.04
2022-02-09 15:00:00,0.6953,33.90,52.07
2022-02-09 15:15:00,0.6470,33.29,49.04
2022-02-09 15:30:00,0.5751,32.54,48.42
2022-02-09 15:45:00,0.4795,31.14,45.86
2022-02-09 16:00:00,0.5570,33.73,49.16
2022-02-09 16:15:00,0.4050,29.02,42.33
2022-02-09 16:30:00,0.3864,29.54,43.62
2022-02-09 16:45:00,0.3356,28.41,39.61
2022-02-09 17:00:00,0.2852,26.39,37.30
2022-02-09 17:15:00,0.2249,25.40,35.76
2022-02-09 17:30:00,0.0889,23.94,31.62
2022-02-09 17:45:00,0.1068,24.02,32.11
2022-02-09 18:00:00,0.0000,21.11,27.03
2022-02-09 18:15:00,0.0000,22.42,28.05
2022-02-09 18:30:00,0.0000,22.12,28.92
2022-02-09 18:45:00,0.0000,21.64,29.86
2022-02-09 19:00:00,0.0000,23.18,28.41
2022-02-09 19:15:00,0.0000,23.53,29.48
2022-02-09 19:30:00,0.0000,20.00,26.89
2022-02-09 19:45:00,0.0000,23.37,30.43
2022-02-09 20:00:00,0.0000,21.36,27.78
2022-02-09 20:15:00,0.0000,22.85,28.53
2022-02-09 20:30:00,0.0000,23.58,27.78
2022-02-09 20:45:00,0.0000,22.73,29.85
2022-02-09 21:00:00,0.0000,23.18,29.96
2022-02-09 21:15:00,0.0000,23.60,29.91
2022-02-09 21:30:00,0.0000,21.51,27.73
2022-02-09 21:45:00,0.0000,23.00,31.02
2022-02-09 22:00:00,0.0000,22.54,29.98
2022-02-09 22:15:00,0.0000,23.74,31.29
2022-02-09 22:30:00,0.0000,22.53,29.76
2022-02-09 22:45:00,0.0000,22.32,26.55
2022-02-09 23:00:00,0.0000,21.69,25.44
2022-02-09 23:15:00,0.0000,20.11,27.15
2022-02-09 23:30:00,0.0000,22.28,29.68
2022-02-09 23:45:00,0.0000,23.39,30.37
2022-02-10 00:00:00,0.0000,22.00,25.70
2022-02-10 00:15:00,0.0000,21.85,27.21
2022-02-10 00:30:00,0.0000,22.37,28.50
2022-02-10 00:45:00,0.0000,21.53,28.46
2022-02-10 01:00:00,0.0000,22.58,26.68
2022-02-10 01:15:00,0.0000,20.89,26.46
2022-02-10 01:30:00,0.0000,20.42,26.31
2022-02-10 01:45:00,0.0000,22.32,27.18
2022-02-10 02:00:00,0.0000,21.85,28.31
2022-02-10 02:15:00,0.0000,21.27,27.20
2022-02-10 02:30:00,0.0000,22.21,28.63
2022-02-10 02:45:00,0.0000,20.88,25.65
2022-02-10 03:00:00,0.0000,22.46,27.54
2022-02-10 03:15:00,0.0000,22.51,29.46
2022-02-10 03:30:00,0.0000,21.03,27.13
2022-02-10 03:45:00,0.0000,23.35,31.19
2022-02-10 04:00:00,0.0000,22.97,29.97
2022-02-10 04:15:00,0.0000,20.96,28.53
2022-02-10 04:30:00,0.0000,22.62,28.67
2022-02-10 04:45:00,0.0000,22.32,28.36
2022-02-10 05:00:00,0.0000,24.68,31.79
2022-02-10 05:15:00,0.0000,22.12,28.90
2022-02-10 05:30:00,0.0000,20.00,26.04
2022-02-10 05:45:00,0.0000,22.64,27.85
2022-02-10 06:00:00,0.0000,24.01,30.68
2022-02-10 06:15:00,0.0805,23.72,31.91
2022-02-10 06:30:00,0.2021,25.91,38.34
2022-02-10 06:45:00,0.1499,25.54,34.63
2022-02-10 07:00:00,0.2730,24.77,37.25
2022-02-10 07:15:00,0.2891,28.34,40.11
2022-02-10 07:30:00,0.3601,28.69,40.02
2022-02-10 07:45:00,0.4873,31.26,47.05
2022-02-10 08:00:00,0.5551,30.58,46.72
2022-02-10 08:15:00,0.5128,29.30,45.92
2022-02-10 08:30:00,0.5782,31.56,44.68
2022-02-10 08:45:00,0.7111,35.58,53.79
2022-02-10 09:00:00,0.7897,33.17,55.13
2022-02-10 09:15:00,0.7247,36.28,57.48
2022-02-10 09:30:00,0.7972,36.66,57.72
2022-02-10 09:45:00,0.8499,37.97,58.57
2022-02-10 10:00:00,0.8805,37.53,58.27
2022-02-10 10:15:00,0.9407,36.68,57.90
2022-02-10 10:30:00,0.9116,38.23,57.19
2022-02-10 10:45:00,0.9692,38.99,60.60
2022-02-10 11:00:00,0.9211,38.62,62.00
2022-02-10 11:15:00,1.0000,39.88,63.53
2022-02-10 11:30:00,1.0000,40.65,67.28
2022-02-10 11:45:00,1.0000,37.99,60.49
2022-02-10 12:00:00,0.9908,37.94,62.27
2022-02-10 12:15:00,1.0000,41.15,62.43
2022-02-10 12:30:00,0.9364,40.24,61.86
2022-02-10 12:45:00,1.0000,40.98,65.92
2022-02-10 13:00:00,0.9269,39.11,61.66
2022-02-10 13:15:00,0.9574,40.19,60.23
2022-02-10 13:30:00,0.8997,39.08,60.64
2022-02-10 13:45:00,0.9359,38.24,62.92
2022-02-10 14:00:00,0.8419,37.69,57.96
2022-02-10 14:15:00,0.6969,35.95,55.67
2022-02-10 14:30:00,0.7902,39.20,59.37
2022-02-10 14:45:00,0.7132,33.12,52.47
2022-02-10 15:00:00,0.6684,35.49,54.19
2022-02-10 15:15:00,0.6754,33.72,53.72
2022-02-10 15:30:00,0.6158,34.26,48.31
2022-02-10 15:45:00,0.5714,32.13,49.52
2022-02-10 16:00:00,0.4833,30.23,48.07
2022-02-10 16:15:00,0.3431,30.49,41.34
2022-02-10 16:30:00,0.3216,28.68,42.33
2022-02-10 16:45:00,0.3260,25.52,37.85
2022-02-10 17:00:00,0.2268,25.22,36.08
2022-02-10 17:15:00,0.2163,24.98,37.31
2022-02-10 17:30:00,0.1550,25.18,33.75
2022-02-10 17:45:00,0.1084,23.64,32.44
2022-02-10 18:00:00,0.0045,21.70,29.01
2022-02-10 18:15:00,0.0000,22.57,28.32
2022-02-10 18:30:00,0.0000,21.01,30.74
2022-02-10 18:45:00,0.0000,23.92,32.27
2022-02-10 19:00:00,0.0000,20.34,25.96
2022-02-10 19:15:00,0.0000,24.62,30.49
2022-02-10 19:30:00,0.0000,22.54,30.52
2022-02-10 19:45:00,0.0000,23.17,31.31
2022-02-10 20:00:00,0.0000,21.70,25.70
2022-02-10 20:15:00,0.0000,21.65,24.73
2022-02-10 20:30:00,0.0000,20.94,28.92
2022-02-10 20:45:00,0.0000,20.48,29.02
2022-02-10 21:00:00,0.0000,22.20,29.27
2022-02-10 21:15:00,0.0000,20.69,24.70
2022-02-10 21:30:00,0.0000,21.76,26.83
2022-02-10 21:45:00,0.0000,21.95,27.90
2022-02-10 22:00:00,0.0000,20.18,26.56
2022-02-10 22:15:00,0.0000,23.03,26.75
2022-02-10 22:30:00,0.0000,22.19,29.75
2022-02-10 22:45:00,0.0000,23.33,29.03
2022-02-10 23:00:00,0.0000,25.13,32.37
2022-02-10 23:15:00,0.0000,22.63,30.52
2022-02-10 23:30:00,0.0000,23.03,30.26
2022-02-10 23:45:00,0.0000,22.71,27.54
2022-02-11 00:00:00,0.0000,21.30,27.35
2022-02-11 00:15:00,0.0000,20.18,23.26
2022-02-11 00:30:00,0.0000,22.53,32.32
2022-02-11 00:45:00,0.0000,21.49,26.78
2022-02-11 01:00:00,0.0000,23.12,27.40
2022-02-11 01:15:00,0.0000,20.27,27.21
2022-02-11 01:30:00,0.0000,23.33,27.31
2022-02-11 01:45:00,0.0000,21.10,29.34
2022-02-11 02:00:00,0.0000,22.79,32.64
2022-02-11 02:15:00,0.0000,21.75,26.94
2022-02-11 02:30:00,0.0000,23.25,28.39
2022-02-11 02:45:00,0.0000,22.03,26.78
2022-02-11 03:00:00,0.0000,20.00,29.76
2022-02-11 03:15:00,0.0000,20.25,25.29
2022-02-11 03:30:00,0.0000,21.06,24.33
2022-02-11 03:45:00,0.0000,23.18,28.79
2022-02-11 04:00:00,0.0000,22.72,26.84
2022-02-11 04:15:00,0.0000,22.42,30.55
2022-02-11 04:30:00,0.0000,22.12,31.32
2022-02-11 04:45:00,0.0000,20.00,26.36
2022-02-11 05:00:00,0.0000,21.11,25.64
2022-02-11 05:15:00,0.0000,21.43,25.84
2022-02-11 05:30:00,0.0000,22.12,29.84
2022-02-11 05:45:00,0.0000,23.82,26.95
2022-02-11 06:00:00,0.0000,21.39,26.30
2022-02-11 06:15:00,0.1386,25.30,36.25
2022-02-11 06:30:00,0.1614,23.78,32.92
2022-02-11 06:45:00,0.2697,27.15,35.56
2022-02-11 07:00:00,0.2213,24.26,35.29
2022-02-11 07:15:00,0.3796,29.89,46.20
2022-02-11 07:30:00,0.3950,29.36,43.76
2022-02-11 07:45:00,0.3973,29.16,43.06
2022-02-11 08:00:00,0.5290,30.27,44.28
2022-02-11 08:15:00,0.6221,35.87,50.81
2022-02-11 08:30:00,0.5725,30.61,46.48
2022-02-11 08:45:00,0.6057,33.61,48.79
2022-02-11 09:00:00,0.7105,35.97,56.36
2022-02-11 09:15:00,0.7464,32.52,50.30
2022-02-11 09:30:00,0.7811,38.68,57.35
2022-02-11 09:45:00,0.7888,36.75,59.11
2022-02-11 10:00:00,0.9127,37.44,57.54
2022-02-11 10:15:00,0.8762,37.94,62.33
2022-02-11 10:30:00,0.9644,40.90,64.18
2022-02-11 10:45:00,0.8384,37.03,56.43
2022-02-11 11:00:00,0.9965,38.82,63.36
2022-02-11 11:15:00,0.9206,38.23,61.40
2022-02-11 11:30:00,0.9463,39.23,61.96
2022-02-11 11:45:00,0.9590,39.32,62.31
2022-02-11 12:00:00,0.8645,37.02,58.84
2022-02-11 12:15:00,0.9499,38.30,62.03
2022-02-11 12:30:00,1.0000,39.58,64.30
2022-02-11 12:45:00,1.0000,43.38,68.63
2022-02-11 13:00:00,0.9110,37.42,59.24
2022-02-11 13:15:00,0.8582,37.85,58.73
2022-02-11 13:30:00,0.9580,38.92,63.24
2022-02-11 13:45:00,0.9924,41.54,63.28
2022-02-11 14:00:00,0.8216,36.58,58.99
2022-02-11 14:15:00,0.8467,38.70,58.96
2022-02-11 14:30:00,0.7279,34.51,55.00
2022-02-11 14:45:00,0.7070,34.59,50.80
2022-02-11 15:00:00,0.6894,34.41,53.52
2022-02-11 15:15:00,0.7652,37.11,58.16
2022-02-11 15:30:00,0.6465,32.86,50.38
2022-02-11 15:45:00,0.4957,31.20,46.61
2022-02-11 16:00:00,0.4799,29.71,44.87
2022-02-11 16:15:00,0.4678,29.51,45.48
2022-02-11 16:30:00,0.4461,29.90,42.27
2022-02-11 16:45:00,0.3844,28.48,39.57
2022-02-11 17:00:00,0.2240,24.06,35.25
2022-02-11 17:15:00,0.2557,27.74,37.99
2022-02-11 17:30:00,0.1675,25.27,36.13
2022-02-11 17:45:00,0.0000,23.81,30.95
2022-02-11 18:00:00,0.0859,24.04,30.82
2022-02-11 18:15:00,0.0000,22.50,29.90
2022-02-11 18:30:00,0.0000,22.87,28.99
2022-02-11 18:45:00,0.0000,20.75,25.90
2022-02-11 19:00:00,0.0000,22.38,26.95
2022-02-11 19:15:00,0.0000,22.15,27.81
2022-02-11 19:30:00,0.0000,23.74,29.58
2022-02-11 19:45:00,0.0000,23.24,28.07
2022-02-11 20:00:00,0.0000,22.06,24.27
2022-02-11 20:15:00,0.0000,22.18,27.56
2022-02-11 20:30:00,0.0000,20.00,26.25
2022-02-11 20:45:00,0.0000,21.68,32.42
2022-02-11 21:00:00,0.0000,22.23,27.79
2022-02-11 21:15:00,0.0000,22.62,25.88
2022-02-11 21:30:00,0.0000,23.14,31.50
2022-02-11 21:45:00,0.0000,21.77,29.24
2022-02-11 22:00:00,0.0000,22.02,25.59
2022-02-11 22:15:00,0.0000,22.04,27.05
2022-02-11 22:30:00,0.0000,23.68,29.60
2022-02-11 22:45:00,0.0000,22.42,29.03
2022-02-11 23:00:00,0.0000,22.83,28.78
2022-02-11 23:15:00,0.0000,22.11,29.15
2022-02-11 23:30:00,0.0000,21.56,27.67
2022-02-11 23:45:00,0.0000,21.39,26.00
2022-02-12 00:00:00,0.0000,22.16,28.07
2022-02-12 00:15:00,0.0000,22.86,30.19
2022-02-12 00:30:00,0.0000,22.01,26.70
2022-02-12 00:45:00,0.0000,22.91,29.33
2022-02-12 01:00:00,0.0000,24.68,31.92
2022-02-12 01:15:00,0.0000,22.19,30.16
2022-02-12 01:30:00,0.0000,22.30,27.46
2022-02-12 01:45:00,0.0000,21.65,30.97
2022-02-12 02:00:00,0.0000,23.43,29.97
2022-02-12 02:15:00,0.0000,24.03,29.14
2022-02-12 02:30:00,0.0000,22.78,25.58
2022-02-12 02:45:00,0.0000,21.31,27.57
2022-02-12 03:00:00,0.0000,22.29,27.10
2022-02-12 03:15:00,0.0000,24.06,31.04
2022-02-12 03:30:00,0.0000,22.80,28.22
2022-02-12 03:45:00,0.0000,20.00,26.60
2022-02-12 04:00:00,0.0000,23.49,28.43
2022-02-12 04:15:00,0.0000,21.60,28.65
2022-02-12 04:30:00,0.0000,22.37,26.39
2022-02-12 04:45:00,0.0000,22.34,28.13
2022-02-12 05:00:00,0.0000,20.56,26.08
2022-02-12 05:15:00,0.0000,23.02,30.88
2022-02-12 05:30:00,0.0000,20.70,29.28
2022-02-12 05:45:00,0.0000,22.91,30.59
2022-02-12 06:00:00,0.0000,20.42,25.26
2022-02-12 06:15:00,0.0021,23.46,29.26
2022-02-12 06:30:00,0.0095,22.33,28.57
2022-02-12 06:45:00,0.1753,26.57,36.26
2022-02-12 07:00:00,0.2731,26.75,38.54
2022-02-12 07:15:00,0.2443,28.51,40.23
2022-02-12 07:30:00,0.4202,26.90,39.33
2022-02-12 07:45:00,0.4153,28.48,43.56
2022-02-12 08:00:00,0.4901,31.27,49.08
2022-02-12 08:15:00,0.4880,30.89,45.96
2022-02-12 08:30:00,0.6265,34.90,51.71
2022-02-12 08:45:00,0.6237,34.88,50.77
2022-02-12 09:00:00,0.7694,35.70,52.50
2022-02-12 09:15:00,0.7900,34.64,54.75
2022-02-12 09:30:00,0.7741,37.99,56.82
2022-02-12 09:45:00,0.7995,36.94,56.65
2022-02-12 10:00:00,0.8417,36.46,56.93
2022-02-12 10:15:00,0.8712,37.76,60.40
2022-02-12 10:30:00,0.9738,40.48,64.90
2022-02-12 10:45:00,0.9897,40.05,63.12
2022-02-12 11:00:00,0.9290,39.52,65.31
2022-02-12 11:15:00,1.0000,40.61,65.68
2022-02-12 11:30:00,0.9951,40.44,64.19
2022-02-12 11:45:00,0.9694,37.92,58.18
2022-02-12 12:00:00,1.0000,41.44,64.29
2022-02-12 12:15:00,0.9475,37.91,58.87
2022-02-12 12:30:00,1.0000,38.49,64.02
2022-02-12 12:45:00,1.0000,41.00,62.69
2022-02-12 13:00:00,0.9368,37.60,57.52
2022-02-12 13:15:00,0.9229,38.57,61.36
2022-02-12 13:30:00,0.9259,38.52,60.72
2022-02-12 13:45:00,0.9366,39.07,61.03
2022-02-12 14:00:00,0.9660,38.34,62.62
2022-02-12 14:15:00,0.7787,35.54,58.52
2022-02-12 14:30:00,0.7928,36.52,56.52
2022-02-12 14:45:00,0.7820,36.37,56.91
2022-02-12 15:00:00,0.7246,36.65,53.08
2022-02-12 15:15:00,0.6416,34.90,51.48
2022-02-12 15:30:00,0.6735,33.13,51.95
2022-02-12 15:45:00,0.5101,30.99,45.54
2022-02-12 16:00:00,0.5411,31.61,48.47
2022-02-12 16:15:00,0.4053,29.42,42.72
2022-02-12 16:30:00,0.4591,31.39,45.75
2022-02-12 16:45:00,0.3183,27.78,41.35
2022-02-12 17:00:00,0.2662,26.56,34.97
2022-02-12 17:15:00,0.2400,27.54,38.48
2022-02-12 17:30:00,0.0785,20.62,28.62
2022-02-12 17:45:00,0.0411,21.87,25.44
2022-02-12 18:00:00,0.0000,22.60,27.92
2022-02-12 18:15:00,0.0000,20.34,27.70
2022-02-12 18:30:00,0.0000,20.36,24.02
2022-02-12 18:45:00,0.0000,23.71,28.41
2022-02-12 19:00:00,0.0000,22.59,30.07
2022-02-12 19:15:00,0.0000,20.00,24.75
2022-02-12 19:30:00,0.0000,22.77,28.60
2022-02-12 19:45:00,0.0000,22.21,27.23
2022-02-12 20:00:00,0.0000,21.57,27.14
2022-02-12 20:15:00,0.0000,20.00,25.80
2022-02-12 20:30:00,0.0000,22.76,31.02
2022-02-12 20:45:00,0.0000,23.26,29.92
2022-02-12 21:00:00,0.0000,22.26,24.70
2022-02-12 21:15:00,0.0000,23.32,28.81
2022-02-12 21:30:00,0.0000,21.26,25.99
2022-02-12 21:45:00,0.0000,20.91,28.36
2022-02-12 22:00:00,0.0000,23.20,28.09
2022-02-12 22:15:00,0.0000,21.47,26.49
2022-02-12 22:30:00,0.0000,21.03,25.86
2022-02-12 22:45:00,0.0000,20.88,27.77
2022-02-12 23:00:00,0.0000,24.44,32.98
2022-02-12 23:15:00,0.0000,23.04,27.32
2022-02-12 23:30:00,0.0000,21.47,29.57
2022-02-12 23:45:00,0.0000,20.35,22.25
2022-02-13 00:00:00,0.0000,22.70,29.91
2022-02-13 00:15:00,0.0000,23.16,28.72
2022-02-13 00:30:00,0.0000,23.16,31.82
2022-02-13 00:45:00,0.0000,22.88,29.62
2022-02-13 01:00:00,0.0000,20.80,25.46
2022-02-13 01:15:00,0.0000,22.56,29.69
2022-02-13 01:30:00,0.0000,21.20,25.34
2022-02-13 01:45:00,0.0000,21.05,27.48
2022-02-13 02:00:00,0.0000,22.17,27.92
2022-02-13 02:15:00,0.0000,20.00,26.40
2022-02-13 02:30:00,0.0000,20.00,23.25
2022-02-13 02:45:00,0.0000,20.46,27.25
2022-02-13 03:00:00,0.0000,20.59,25.86
2022-02-13 03:15:00,0.0000,21.37,29.49
2022-02-13 03:30:00,0.0000,21.01,28.67
2022-02-13 03:45:00,0.0000,21.61,27.94
2022-02-13 04:00:00,0.0000,22.70,26.15
2022-02-13 04:15:00,0.0000,23.02,30.10
2022-02-13 04:30:00,0.0000,20.00,26.93
2022-02-13 04:45:00,0.0000,20.73,27.90
2022-02-13 05:00:00,0.0000,22.92,29.83
2022-02-13 05:15:00,0.0000,21.08,26.83
2022-02-13 05:30:00,0.0000,22.19,27.32
2022-02-13 05:45:00,0.0000,22.85,25.97
2022-02-13 06:00:00,0.0000,23.09,31.59
2022-02-13 06:15:00,0.0952,24.02,31.23
2022-02-13 06:30:00,0.1963,24.64,33.92
2022-02-13 06:45:00,0.1100,22.89,31.69
2022-02-13 07:00:00,0.3276,27.04,38.66
2022-02-13 07:15:00,0.2746,26.37,34.83
2022-02-13 07:30:00,0.5005,31.64,43.42
2022-02-13 07:45:00,0.4754,28.57,41.47
2022-02-13 08:00:00,0.5382,34.82,50.94
2022-02-13 08:15:00,0.5296,30.75,44.55
2022-02-13 08:30:00,0.6324,32.10,48.73
2022-02-13 08:45:00,0.5801,33.36,47.95
2022-02-13 09:00:00,0.7438,33.13,53.90
2022-02-13 09:15:00,0.7778,38.99,60.36
2022-02-13 09:30:00,0.8428,38.64,59.28
2022-02-13 09:45:00,0.9148,38.79,62.89
2022-02-13 10:00:00,0.9335,37.54,61.01
2022-02-13 10:15:00,0.8758,37.48,58.20
2022-02-13 10:30:00,0.8955,37.85,60.10
2022-02-13 10:45:00,0.8897,37.55,58.64
2022-02-13 11:00:00,1.0000,40.39,63.42
2022-02-13 11:15:00,0.9816,39.48,63.01
2022-02-13 11:30:00,0.9567,41.07,65.15
2022-02-13 11:45:00,0.9401,38.73,61.31
2022-02-13 12:00:00,0.9447,38.32,61.53
2022-02-13 12:15:00,1.0000,41.11,64.14
2022-02-13 12:30:00,1.0000,39.38,65.52
2022-02-13 12:45:00,0.9359,40.69,62.86
2022-02-13 13:00:00,1.0000,42.22,67.16
2022-02-13 13:15:00,0.9880,40.11,61.39
2022-02-13 13:30:00,0.9390,37.54,61.13
2022-02-13 13:45:00,0.8935,36.79,58.09
2022-02-13 14:00:00,0.8992,37.55,62.87
2022-02-13 14:15:00,0.8445,37.02,58.97
2022-02-13 14:30:00,0.8181,36.84,59.72
2022-02-13 14:45:00,0.8741,38.05,58.87
2022-02-13 15:00:00,0.7003,33.25,52.08
2022-02-13 15:15:00,0.7529,35.95,56.18
2022-02-13 15:30:00,0.6581,35.58,52.35
2022-02-13 15:45:00,0.4656,31.30,46.91
2022-02-13 16:00:00,0.5329,29.64,45.28
2022-02-13 16:15:00,0.3966,27.65,41.97
2022-02-13 16:30:00,0.3999,26.96,38.72
2022-02-13 16:45:00,0.2849,28.51,37.28
2022-02-13 17:00:00,0.2186,24.64,34.01
2022-02-13 17:15:00,0.1407,23.74,33.48
2022-02-13 17:30:00,0.1974,26.16,35.19
2022-02-13 17:45:00,0.0542,21.98,28.98
2022-02-13 18:00:00,0.0000,21.74,25.79
2022-02-13 18:15:00,0.0000,20.00,24.85
2022-02-13 18:30:00,0.0000,22.82,27.97
2022-02-13 18:45:00,0.0000,21.16,28.64
2022-02-13 19:00:00,0.0000,21.88,25.00
2022-02-13 19:15:00,0.0000,22.80,30.07
2022-02-13 19:30:00,0.0000,21.81,25.76
2022-02-13 19:45:00,0.0000,23.30,26.93
2022-02-13 20:00:00,0.0000,21.54,29.33
2022-02-13 20:15:00,0.0000,23.10,28.19
2022-02-13 20:30:00,0.0000,23.07,29.19
2022-02-13 20:45:00,0.0000,21.05,30.76
2022-02-13 21:00:00,0.0000,22.79,26.33
2022-02-13 21:15:00,0.0000,22.38,30.07
2022-02-13 21:30:00,0.0000,20.82,26.60
2022-02-13 21:45:00,0.0000,23.67,30.88
2022-02-13 22:00:00,0.0000,22.35,30.07
2022-02-13 22:15:00,0.0000,22.34,27.74
2022-02-13 22:30:00,0.0000,22.09,32.48
2022-02-13 22:45:00,0.0000,21.07,26.78
2022-02-13 23:00:00,0.0000,20.00,24.55
2022-02-13 23:15:00,0.0000,22.49,26.38
2022-02-13 23:30:00,0.0000,22.87,27.24
2022-02-13 23:45:00,0.0000,22.65,27.24
2022-02-14 00:00:00,0.0000,21.53,28.15
2022-02-14 00:15:00,0.0000,23.42,28.51
2022-02-14 00:30:00,0.0000,22.13,27.50
2022-02-14 00:45:00,0.0000,21.45,29.09
2022-02-14 01:00:00,0.0000,22.04,26.36
2022-02-14 01:15:00,0.0000,22.21,26.00
2022-02-14 01:30:00,0.0000,21.89,27.62
2022-02-14 01:45:00,0.0000,22.64,29.41
2022-02-14 02:00:00,0.0000,25.02,31.27
2022-02-14 02:15:00,0.0000,24.09,26.63
2022-02-14 02:30:00,0.0000,21.37,26.33
2022-02-14 02:45:00,0.0000,21.94,27.51
2022-02-14 03:00:00,0.0000,20.00,25.45
2022-02-14 03:15:00,0.0000,23.17,27.30
2022-02-14 03:30:00,0.0000,20.84,29.57
2022-02-14 03:45:00,0.0000,21.82,26.82
2022-02-14 04:00:00,0.0000,20.97,28.91
2022-02-14 04:15:00,0.0000,20.83,26.86
2022-02-14 04:30:00,0.0000,22.42,28.11
2022-02-14 04:45:00,0.0000,20.38,26.26
2022-02-14 05:00:00,0.0000,22.23,29.31
2022-02-14 05:15:00,0.0000,21.52,25.50
2022-02-14 05:30:00,0.0000,25.25,30.62
2022-02-14 05:45:00,0.0000,20.96,27.57
2022-02-14 06:00:00,0.0000,21.14,27.49
2022-02-14 06:15:00,0.0074,22.23,30.09
2022-02-14 06:30:00,0.1486,25.27,32.17
2022-02-14 06:45:00,0.2421,26.44,38.53
2022-02-14 07:00:00,0.1641,25.92,34.77
2022-02-14 07:15:00,0.3248,27.18,39.83
2022-02-14 07:30:00,0.4536,30.29,46.12
2022-02-14 07:45:00,0.4420,27.80,41.14
2022-02-14 08:00:00,0.5448,31.33,49.31
2022-02-14 08:15:00,0.5729,32.98,49.33
2022-02-14 08:30:00,0.5629,32.10,46.73
2022-02-14 08:45:00,0.6034,31.07,46.48
2022-02-14 09:00:00,0.7657,36.17,55.80
2022-02-14 09:15:00,0.8357,37.01,57.93
2022-02-14 09:30:00,0.8207,38.40,58.03
2022-02-14 09:45:00,0.8427,36.56,55.01
2022-02-14 10:00:00,0.8726,38.76,57.46
2022-02-14 10:15:00,0.9270,42.06,63.66
2022-02-14 10:30:00,0.9442,37.12,60.16
2022-02-14 10:45:00,0.9336,38.37,61.10
2022-02-14 11:00:00,0.9029,35.19,57.63
2022-02-14 11:15:00,1.0000,40.26,63.67
2022-02-14 11:30:00,0.9776,41.52,66.10
2022-02-14 11:45:00,1.0000,40.45,65.02
2022-02-14 12:00:00,0.9972,41.70,67.10
2022-02-14 12:15:00,1.0000,39.17,64.49
2022-02-14 12:30:00,1.0000,40.64,63.58
2022-02-14 12:45:00,0.8921,36.61,60.56
2022-02-14 13:00:00,1.0000,40.18,65.91
2022-02-14 13:15:00,0.9882,38.23,62.44
2022-02-14 13:30:00,0.9187,38.28,59.91
2022-02-14 13:45:00,0.8816,37.67,60.34
2022-02-14 14:00:00,0.8564,36.75,57.54
2022-02-14 14:15:00,0.8431,36.23,58.48
2022-02-14 14:30:00,0.7800,37.02,56.75
2022-02-14 14:45:00,0.7232,33.29,50.85
2022-02-14 15:00:00,0.7161,36.06,56.20
2022-02-14 15:15:00,0.7784,35.78,55.56
2022-02-14 15:30:00,0.6395,30.54,49.69
2022-02-14 15:45:00,0.5646,33.45,49.96
2022-02-14 16:00:00,0.5128,31.47,43.59
2022-02-14 16:15:00,0.4362,32.06,46.35
2022-02-14 16:30:00,0.3370,25.94,38.73
2022-02-14 16:45:00,0.3213,27.65,39.46
2022-02-14 17:00:00,0.2572,26.33,37.03
2022-02-14 17:15:00,0.1535,25.83,36.30
2022-02-14 17:30:00,0.1761,24.12,34.81
2022-02-14 17:45:00,0.1286,23.56,34.50
2022-02-14 18:00:00,0.0168,21.69,27.31
2022-02-14 18:15:00,0.0000,21.29,26.21
2022-02-14 18:30:00,0.0000,23.20,28.41
2022-02-14 18:45:00,0.0000,20.00,26.59
2022-02-14 19:00:00,0.0000,25.15,31.75
2022-02-14 19:15:00,0.0000,24.13,29.23
2022-02-14 19:30:00,0.0000,21.43,27.25
2022-02-14 19:45:00,0.0000,23.24,30.45
2022-02-14 20:00:00,0.0000,23.43,28.91
2022-02-14 20:15:00,0.0000,23.83,31.29
2022-02-14 20:30:00,0.0000,20.33,27.76
2022-02-14 20:45:00,0.0000,20.83,25.68
2022-02-14 21:00:00,0.0000,20.74,26.95
2022-02-14 21:15:00,0.0000,23.78,29.51
2022-02-14 21:30:00,0.0000,20.00,27.28
2022-02-14 21:45:00,0.0000,21.05,27.05
2022-02-14 22:00:00,0.0000,23.97,30.34
