DATE_TIME,DC_POWER,AC_POWER
2022-01-21 18:30:00,0.00,0.00
2022-01-21 18:45:00,0.00,0.00
2022-01-21 19:00:00,0.00,0.00
2022-01-21 19:15:00,0.00,0.00
2022-01-21 19:30:00,0.00,0.00
2022-01-21 19:45:00,0.00,0.00
2022-01-21 20:00:00,0.00,0.00
2022-01-21 20:15:00,0.00,0.00
2022-01-21 20:30:00,0.00,0.00
2022-01-21 20:45:00,0.00,0.00
2022-01-21 21:00:00,0.00,0.00
2022-01-21 21:15:00,0.00,0.00
2022-01-21 21:30:00,0.00,0.00
2022-01-21 21:45:00,0.00,0.00
2022-01-21 22:00:00,0.00,0.00
2022-01-21 22:15:00,0.00,0.00
2022-01-21 22:30:00,0.00,0.00
2022-01-21 22:45:00,0.00,0.00
2022-01-21 23:00:00,0.00,0.00
2022-01-21 23:15:00,0.00,0.00
2022-01-21 23:30:00,0.00,0.00
2022-01-21 23:45:00,0.00,0.00
2022-01-22 00:00:00,0.00,0.00
2022-01-22 00:15:00,0.00,0.00
2022-01-22 00:30:00,0.00,0.00
2022-01-22 00:45:00,0.00,0.00
2022-01-22 01:00:00,0.00,0.00
2022-01-22 01:15:00,0.00,0.00
2022-01-22 01:30:00,0.00,0.00
2022-01-22 01:45:00,0.00,0.00
2022-01-22 02:00:00,0.00,0.00
2022-01-22 02:15:00,0.00,0.00
2022-01-22 02:30:00,0.00,0.00
2022-01-22 02:45:00,0.00,0.00
2022-01-22 03:00:00,0.00,0.00
2022-01-22 03:15:00,0.00,0.00
2022-01-22 03:30:00,0.00,0.00
2022-01-22 03:45:00,0.00,0.00
2022-01-22 04:00:00,0.00,0.00
2022-01-22 04:15:00,0.00,0.00
2022-01-22 04:30:00,0.00,0.00
2022-01-22 04:45:00,0.00,0.00
2022-01-22 05:00:00,0.00,0.00
2022-01-22 05:15:00,0.00,0.00
2022-01-22 05:30:00,0.00,0.00
2022-01-22 05:45:00,0.00,0.00
2022-01-22 06:00:00,0.00,0.00
2022-01-22 06:15:00,14.10,12.57
2022-01-22 06:30:00,20.87,18.74
2022-01-22 06:45:00,20.97,18.00
2022-01-22 07:00:00,25.12,22.65
2022-01-22 07:15:00,29.61,27.50
2022-01-22 07:30:00,33.00,32.43
2022-01-22 07:45:00,53.60,47.67
2022-01-22 08:00:00,60.65,52.18
2022-01-22 08:15:00,54.45,49.15
2022-01-22 08:30:00,71.65,65.60
2022-01-22 08:45:00,76.43,65.40
2022-01-22 09:00:00,70.23,61.96
2022-01-22 09:15:00,82.19,78.26
2022-01-22 09:30:00,85.99,76.96
2022-01-22 09:45:00,83.10,77.67
2022-01-22 10:00:00,77.47,67.33
2022-01-22 10:15:00,88.31,73.95
2022-01-22 10:30:00,83.70,73.64
2022-01-22 10:45:00,87.97,80.38
2022-01-22 11:00:00,100.00,89.02
2022-01-22 11:15:00,91.02,82.15
2022-01-22 11:30:00,97.72,85.43
2022-01-22 11:45:00,100.00,86.92
2022-01-22 12:00:00,99.35,86.44
2022-01-22 12:15:00,100.00,85.88
2022-01-22 12:30:00,98.84,81.72
2022-01-22 12:45:00,85.51,83.33
2022-01-22 13:00:00,100.00,93.19
2022-01-22 13:15:00,100.00,93.67
2022-01-22 13:30:00,100.00,87.37
2022-01-22 13:45:00,83.42,79.96
2022-01-22 14:00:00,82.80,75.82
2022-01-22 14:15:00,76.09,64.79
2022-01-22 14:30:00,79.89,74.47
2022-01-22 14:45:00,85.81,76.04
2022-01-22 15:00:00,60.63,55.16
2022-01-22 15:15:00,62.44,54.03
2022-01-22 15:30:00,59.27,52.77
2022-01-22 15:45:00,53.19,44.89
2022-01-22 16:00:00,50.95,41.72
2022-01-22 16:15:00,52.66,47.33
2022-01-22 16:30:00,26.26,22.40
2022-01-22 16:45:00,33.59,28.12
2022-01-22 17:00:00,12.49,8.22
2022-01-22 17:15:00,22.39,21.39
2022-01-22 17:30:00,17.02,16.09
2022-01-22 17:45:00,11.11,9.40
2022-01-22 18:00:00,0.37,0.90
2022-01-22 18:15:00,0.00,0.00
2022-01-22 18:30:00,0.00,0.00
2022-01-22 18:45:00,0.00,0.00
2022-01-22 19:00:00,0.00,0.00
2022-01-22 19:15:00,0.00,0.00
2022-01-22 19:30:00,0.00,0.00
2022-01-22 19:45:00,0.00,0.00
2022-01-22 20:00:00,0.00,0.00
2022-01-22 20:15:00,0.00,0.00
2022-01-22 20:30:00,0.00,0.00
2022-01-22 20:45:00,0.00,0.00
2022-01-22 21:00:00,0.00,0.00
2022-01-22 21:15:00,0.00,0.00
2022-01-22 21:30:00,0.00,0.00
2022-01-22 21:45:00,0.00,0.00
2022-01-22 22:00:00,0.00,0.00
2022-01-22 22:15:00,0.00,0.00
2022-01-22 22:30:00,0.00,0.00
2022-01-22 22:45:00,0.00,0.00
2022-01-22 23:00:00,0.00,0.00
2022-01-22 23:15:00,0.00,0.00
2022-01-22 23:30:00,0.00,0.00
2022-01-22 23:45:00,0.00,0.00
2022-01-23 00:00:00,0.00,0.00
2022-01-23 00:15:00,0.00,0.00
2022-01-23 00:30:00,0.00,0.00
2022-01-23 00:45:00,0.00,0.00
2022-01-23 01:00:00,0.00,0.00
2022-01-23 01:15:00,0.00,0.00
2022-01-23 01:30:00,0.00,0.00
2022-01-23 01:45:00,0.00,0.00
2022-01-23 02:00:00,0.00,0.00
2022-01-23 02:15:00,0.00,0.00
2022-01-23 02:30:00,0.00,0.00
2022-01-23 02:45:00,0.00,0.00
2022-01-23 03:00:00,0.00,0.00
2022-01-23 03:15:00,0.00,0.00
2022-01-23 03:30:00,0.00,0.00
2022-01-23 03:45:00,0.00,0.00
2022-01-23 04:00:00,0.00,0.00
2022-01-23 04:15:00,0.00,0.00
2022-01-23 04:30:00,0.00,0.00
2022-01-23 04:45:00,0.00,0.00
2022-01-23 05:00:00,0.00,0.00
2022-01-23 05:15:00,0.00,0.00
2022-01-23 05:30:00,0.00,0.00
2022-01-23 05:45:00,0.00,0.00
2022-01-23 06:00:00,0.00,0.00
2022-01-23 06:15:00,3.26,2.65
2022-01-23 06:30:00,21.29,20.18
2022-01-23 06:45:00,9.27,7.68
2022-01-23 07:00:00,31.79,29.97
2022-01-23 07:15:00,30.97,25.11
2022-01-23 07:30:00,48.53,39.81
2022-01-23 07:45:00,47.92,40.16
2022-01-23 08:00:00,48.26,41.08
2022-01-23 08:15:00,52.75,48.52
2022-01-23 08:30:00,65.59,54.92
2022-01-23 08:45:00,58.70,54.02
2022-01-23 09:00:00,81.56,70.25
2022-01-23 09:15:00,65.21,57.48
2022-01-23 09:30:00,83.99,70.45
2022-01-23 09:45:00,79.32,67.01
2022-01-23 10:00:00,73.55,67.29
2022-01-23 10:15:00,97.11,87.96
2022-01-23 10:30:00,88.92,75.32
2022-01-23 10:45:00,87.78,71.90
2022-01-23 11:00:00,100.00,92.57
2022-01-23 11:15:00,87.63,79.39
2022-01-23 11:30:00,98.68,90.12
2022-01-23 11:45:00,100.00,91.52
2022-01-23 12:00:00,81.72,75.41
2022-01-23 12:15:00,96.13,87.18
2022-01-23 12:30:00,93.21,81.35
2022-01-23 12:45:00,94.97,90.27
2022-01-23 13:00:00,98.88,89.34
2022-01-23 13:15:00,91.06,77.35
2022-01-23 13:30:00,97.37,88.16
2022-01-23 13:45:00,96.61,83.62
2022-01-23 14:00:00,74.89,63.60
2022-01-23 14:15:00,81.30,68.77
2022-01-23 14:30:00,75.44,66.45
2022-01-23 14:45:00,77.01,71.14
2022-01-23 15:00:00,66.31,54.74
2022-01-23 15:15:00,64.90,55.48
2022-01-23 15:30:00,68.49,60.40
2022-01-23 15:45:00,52.09,43.39
2022-01-23 16:00:00,46.62,41.72
2022-01-23 16:15:00,37.81,32.10
2022-01-23 16:30:00,38.13,36.06
2022-01-23 16:45:00,36.19,29.98
2022-01-23 17:00:00,21.95,18.08
2022-01-23 17:15:00,18.64,17.61
2022-01-23 17:30:00,0.00,0.00
2022-01-23 17:45:00,12.53,11.40
2022-01-23 18:00:00,0.00,0.00
2022-01-23 18:15:00,0.00,0.00
2022-01-23 18:30:00,0.00,0.00
2022-01-23 18:45:00,0.00,0.00
2022-01-23 19:00:00,0.00,0.00
2022-01-23 19:15:00,0.00,0.00
2022-01-23 19:30:00,0.00,0.00
2022-01-23 19:45:00,0.00,0.00
2022-01-23 20:00:00,0.00,0.00
2022-01-23 20:15:00,0.00,0.00
2022-01-23 20:30:00,0.00,0.00
2022-01-23 20:45:00,0.00,0.00
2022-01-23 21:00:00,0.00,0.00
2022-01-23 21:15:00,0.00,0.00
2022-01-23 21:30:00,0.00,0.00
2022-01-23 21:45:00,0.00,0.00
2022-01-23 22:00:00,0.00,0.00
2022-01-23 22:15:00,0.00,0.00
2022-01-23 22:30:00,0.00,0.00
2022-01-23 22:45:00,0.00,0.00
2022-01-23 23:00:00,0.00,0.00
2022-01-23 23:15:00,0.00,0.00
2022-01-23 23:30:00,0.00,0.00
2022-01-23 23:45:00,0.00,0.00
2022-01-24 00:00:00,0.00,0.00
2022-01-24 00:15:00,0.00,0.00
2022-01-24 00:30:00,0.00,0.00
2022-01-24 00:45:00,0.00,0.00
2022-01-24 01:00:00,0.00,0.00
2022-01-24 01:15:00,0.00,0.00
2022-01-24 01:30:00,0.00,0.00
2022-01-24 01:45:00,0.00,0.00
2022-01-24 02:00:00,0.00,0.00
2022-01-24 02:15:00,0.00,0.00
2022-01-24 02:30:00,0.00,0.00
2022-01-24 02:45:00,0.00,0.00
2022-01-24 03:00:00,0.00,0.00
2022-01-24 03:15:00,0.00,0.00
2022-01-24 03:30:00,0.00,0.00
2022-01-24 03:45:00,0.00,0.00
2022-01-24 04:00:00,0.00,0.00
2022-01-24 04:15:00,0.00,0.00
2022-01-24 04:30:00,0.00,0.00
2022-01-24 04:45:00,0.00,0.00
2022-01-24 05:00:00,0.00,0.00
2022-01-24 05:15:00,0.00,0.00
2022-01-24 05:30:00,0.00,0.00
2022-01-24 05:45:00,0.00,0.00
2022-01-24 06:00:00,0.00,0.00
2022-01-24 06:15:00,9.23,8.36
2022-01-24 06:30:00,18.05,17.63
2022-01-24 06:45:00,17.17,16.41
2022-01-24 07:00:00,26.77,22.85
2022-01-24 07:15:00,40.09,37.64
2022-01-24 07:30:00,37.27,32.70
2022-01-24 07:45:00,47.40,44.32
2022-01-24 08:00:00,44.05,34.69
2022-01-24 08:15:00,45.96,35.87
2022-01-24 08:30:00,68.13,61.89
2022-01-24 08:45:00,62.96,53.43
2022-01-24 09:00:00,69.82,62.78
2022-01-24 09:15:00,68.27,59.31
2022-01-24 09:30:00,88.15,74.39
2022-01-24 09:45:00,90.52,76.87
2022-01-24 10:00:00,81.23,74.20
2022-01-24 10:15:00,94.15,76.88
2022-01-24 10:30:00,92.06,76.25
2022-01-24 10:45:00,87.48,78.72
2022-01-24 11:00:00,100.00,85.18
2022-01-24 11:15:00,100.00,90.57
2022-01-24 11:30:00,91.81,77.59
2022-01-24 11:45:00,96.18,83.74
2022-01-24 12:00:00,95.69,79.00
2022-01-24 12:15:00,100.00,93.45
2022-01-24 12:30:00,98.63,80.70
2022-01-24 12:45:00,97.28,82.73
2022-01-24 13:00:00,100.00,92.39
2022-01-24 13:15:00,90.34,82.85
2022-01-24 13:30:00,86.56,75.51
2022-01-24 13:45:00,87.96,76.27
2022-01-24 14:00:00,80.17,76.50
2022-01-24 14:15:00,75.22,62.52
2022-01-24 14:30:00,80.06,71.88
2022-01-24 14:45:00,71.56,63.63
2022-01-24 15:00:00,70.53,67.10
2022-01-24 15:15:00,67.99,63.82
2022-01-24 15:30:00,66.19,58.19
2022-01-24 15:45:00,51.57,46.90
2022-01-24 16:00:00,56.03,45.24
2022-01-24 16:15:00,39.60,32.94
2022-01-24 16:30:00,40.87,33.37
2022-01-24 16:45:00,36.93,32.52
2022-01-24 17:00:00,20.70,19.79
2022-01-24 17:15:00,11.65,10.60
2022-01-24 17:30:00,17.21,15.36
2022-01-24 17:45:00,1.84,1.26
2022-01-24 18:00:00,0.00,0.00
2022-01-24 18:15:00,0.00,0.00
2022-01-24 18:30:00,0.00,0.00
2022-01-24 18:45:00,0.00,0.00
2022-01-24 19:00:00,0.00,0.00
2022-01-24 19:15:00,0.00,0.00
2022-01-24 19:30:00,0.00,0.00
2022-01-24 19:45:00,0.00,0.00
2022-01-24 20:00:00,0.00,0.00
2022-01-24 20:15:00,0.00,0.00
2022-01-24 20:30:00,0.00,0.00
2022-01-24 20:45:00,0.00,0.00
2022-01-24 21:00:00,0.00,0.00
2022-01-24 21:15:00,0.00,0.00
2022-01-24 21:30:00,0.00,0.00
2022-01-24 21:45:00,0.00,0.00
2022-01-24 22:00:00,0.00,0.00
2022-01-24 22:15:00,0.00,0.00
2022-01-24 22:30:00,0.00,0.00
2022-01-24 22:45:00,0.00,0.00
2022-01-24 23:00:00,0.00,0.00
2022-01-24 23:15:00,0.00,0.00
2022-01-24 23:30:00,0.00,0.00
2022-01-24 23:45:00,0.00,0.00
2022-01-25 00:00:00,0.00,0.00
2022-01-25 00:15:00,0.00,0.00
2022-01-25 00:30:00,0.00,0.00
2022-01-25 00:45:00,0.00,0.00
2022-01-25 01:00:00,0.00,0.00
2022-01-25 01:15:00,0.00,0.00
2022-01-25 01:30:00,0.00,0.00
2022-01-25 01:45:00,0.00,0.00
2022-01-25 02:00:00,0.00,0.00
2022-01-25 02:15:00,0.00,0.00
2022-01-25 02:30:00,0.00,0.00
2022-01-25 02:45:00,0.00,0.00
2022-01-25 03:00:00,0.00,0.00
2022-01-25 03:15:00,0.00,0.00
2022-01-25 03:30:00,0.00,0.00
2022-01-25 03:45:00,0.00,0.00
2022-01-25 04:00:00,0.00,0.00
2022-01-25 04:15:00,0.00,0.00
2022-01-25 04:30:00,0.00,0.00
2022-01-25 04:45:00,0.00,0.00
2022-01-25 05:00:00,0.00,0.00
2022-01-25 05:15:00,0.00,0.00
2022-01-25 05:30:00,0.00,0.00
2022-01-25 05:45:00,0.00,0.00
2022-01-25 06:00:00,0.00,0.00
2022-01-25 06:15:00,16.38,14.18
2022-01-25 06:30:00,0.20,0.00
2022-01-25 06:45:00,18.06,15.66
2022-01-25 07:00:00,29.01,24.71
2022-01-25 07:15:00,34.64,28.83
2022-01-25 07:30:00,26.04,24.91
2022-01-25 07:45:00,49.02,44.61
2022-01-25 08:00:00,52.70,50.41
2022-01-25 08:15:00,68.35,62.43
2022-01-25 08:30:00,57.43,45.82
2022-01-25 08:45:00,69.77,60.92
2022-01-25 09:00:00,59.85,50.62
2022-01-25 09:15:00,79.24,72.45
2022-01-25 09:30:00,87.45,81.63
2022-01-25 09:45:00,86.34,71.25
2022-01-25 10:00:00,89.24,77.14
2022-01-25 10:15:00,88.50,73.82
2022-01-25 10:30:00,91.19,77.77
2022-01-25 10:45:00,92.38,78.85
2022-01-25 11:00:00,87.19,74.08
2022-01-25 11:15:00,97.78,84.21
2022-01-25 11:30:00,96.86,91.75
2022-01-25 11:45:00,91.39,79.42
2022-01-25 12:00:00,98.96,94.64
2022-01-25 12:15:00,86.75,73.90
2022-01-25 12:30:00,97.09,83.48
2022-01-25 12:45:00,100.00,83.92
2022-01-25 13:00:00,99.74,83.16
2022-01-25 13:15:00,94.39,87.13
2022-01-25 13:30:00,85.89,75.20
2022-01-25 13:45:00,94.23,79.62
2022-01-25 14:00:00,98.23,89.15
2022-01-25 14:15:00,78.71,63.72
2022-01-25 14:30:00,86.61,82.45
2022-01-25 14:45:00,75.48,67.30
2022-01-25 15:00:00,75.23,68.23
2022-01-25 15:15:00,57.94,52.29
2022-01-25 15:30:00,55.38,47.34
2022-01-25 15:45:00,55.41,50.47
2022-01-25 16:00:00,46.23,41.45
2022-01-25 16:15:00,46.19,38.21
2022-01-25 16:30:00,35.26,30.32
2022-01-25 16:45:00,30.83,26.84
2022-01-25 17:00:00,22.86,20.64
2022-01-25 17:15:00,11.70,9.83
2022-01-25 17:30:00,6.59,4.81
2022-01-25 17:45:00,12.61,11.84
2022-01-25 18:00:00,0.00,0.00
2022-01-25 18:15:00,0.00,0.00
2022-01-25 18:30:00,0.00,0.00
2022-01-25 18:45:00,0.00,0.00
2022-01-25 19:00:00,0.00,0.00
2022-01-25 19:15:00,0.00,0.00
2022-01-25 19:30:00,0.00,0.00
2022-01-25 19:45:00,0.00,0.00
2022-01-25 20:00:00,0.00,0.00
2022-01-25 20:15:00,0.00,0.00
2022-01-25 20:30:00,0.00,0.00
2022-01-25 20:45:00,0.00,0.00
2022-01-25 21:00:00,0.00,0.00
2022-01-25 21:15:00,0.00,0.00
2022-01-25 21:30:00,0.00,0.00
2022-01-25 21:45:00,0.00,0.00
2022-01-25 22:00:00,0.00,0.00
2022-01-25 22:15:00,0.00,0.00
2022-01-25 22:30:00,0.00,0.00
2022-01-25 22:45:00,0.00,0.00
2022-01-25 23:00:00,0.00,0.00
2022-01-25 23:15:00,0.00,0.00
2022-01-25 23:30:00,0.00,0.00
2022-01-25 23:45:00,0.00,0.00
2022-01-26 00:00:00,0.00,0.00
2022-01-26 00:15:00,0.00,0.00
2022-01-26 00:30:00,0.00,0.00
2022-01-26 00:45:00,0.00,0.00
2022-01-26 01:00:00,0.00,0.00
2022-01-26 01:15:00,0.00,0.00
2022-01-26 01:30:00,0.00,0.00
2022-01-26 01:45:00,0.00,0.00
2022-01-26 02:00:00,0.00,0.00
2022-01-26 02:15:00,0.00,0.00
2022-01-26 02:30:00,0.00,0.00
2022-01-26 02:45:00,0.00,0.00
2022-01-26 03:00:00,0.00,0.00
2022-01-26 03:15:00,0.00,0.00
2022-01-26 03:30:00,0.00,0.00
2022-01-26 03:45:00,0.00,0.00
2022-01-26 04:00:00,0.00,0.00
2022-01-26 04:15:00,0.00,0.00
2022-01-26 04:30:00,0.00,0.00
2022-01-26 04:45:00,0.00,0.00
2022-01-26 05:00:00,0.00,0.00
2022-01-26 05:15:00,0.00,0.00
2022-01-26 05:30:00,0.00,0.00
2022-01-26 05:45:00,0.00,0.00
2022-01-26 06:00:00,0.00,0.00
2022-01-26 06:15:00,10.14,7.99
2022-01-26 06:30:00,14.13,11.87
2022-01-26 06:45:00,22.26,20.49
2022-01-26 07:00:00,24.85,22.40
2022-01-26 07:15:00,24.79,22.07
2022-01-26 07:30:00,52.75,48.30
2022-01-26 07:45:00,55.15,47.74
2022-01-26 08:00:00,48.21,39.33
2022-01-26 08:15:00,61.69,53.18
2022-01-26 08:30:00,63.36,55.25
2022-01-26 08:45:00,58.25,52.68
2022-01-26 09:00:00,63.12,57.35
2022-01-26 09:15:00,72.89,64.52
2022-01-26 09:30:00,77.80,67.77
2022-01-26 09:45:00,78.70,65.14
2022-01-26 10:00:00,98.82,89.45
2022-01-26 10:15:00,87.85,81.22
2022-01-26 10:30:00,98.06,90.92
2022-01-26 10:45:00,92.07,85.46
2022-01-26 11:00:00,95.88,92.08
2022-01-26 11:15:00,92.63,86.25
2022-01-26 11:30:00,100.00,93.57
2022-01-26 11:45:00,98.56,81.22
2022-01-26 12:00:00,100.00,86.17
2022-01-26 12:15:00,100.00,86.56
2022-01-26 12:30:00,100.00,94.51
2022-01-26 12:45:00,99.59,89.85
2022-01-26 13:00:00,86.07,70.01
2022-01-26 13:15:00,100.00,94.36
2022-01-26 13:30:00,99.88,92.02
2022-01-26 13:45:00,77.67,66.42
2022-01-26 14:00:00,87.45,72.54
2022-01-26 14:15:00,80.76,72.36
2022-01-26 14:30:00,97.71,86.02
2022-01-26 14:45:00,73.18,60.61
2022-01-26 15:00:00,68.22,61.10
2022-01-26 15:15:00,54.40,47.57
2022-01-26 15:30:00,60.79,52.32
2022-01-26 15:45:00,57.73,50.70
2022-01-26 16:00:00,47.73,40.72
2022-01-26 16:15:00,55.85,50.78
2022-01-26 16:30:00,35.99,33.74
2022-01-26 16:45:00,33.53,30.46
2022-01-26 17:00:00,23.41,22.27
2022-01-26 17:15:00,15.47,14.19
2022-01-26 17:30:00,7.05,9.05
2022-01-26 17:45:00,3.68,2.88
2022-01-26 18:00:00,9.07,8.27
2022-01-26 18:15:00,0.00,0.00
2022-01-26 18:30:00,0.00,0.00
2022-01-26 18:45:00,0.00,0.00
2022-01-26 19:00:00,0.00,0.00
2022-01-26 19:15:00,0.00,0.00
2022-01-26 19:30:00,0.00,0.00
2022-01-26 19:45:00,0.00,0.00
2022-01-26 20:00:00,0.00,0.00
2022-01-26 20:15:00,0.00,0.00
2022-01-26 20:30:00,0.00,0.00
2022-01-26 20:45:00,0.00,0.00
2022-01-26 21:00:00,0.00,0.00
2022-01-26 21:15:00,0.00,0.00
2022-01-26 21:30:00,0.00,0.00
2022-01-26 21:45:00,0.00,0.00
2022-01-26 22:00:00,0.00,0.00
2022-01-26 22:15:00,0.00,0.00
2022-01-26 22:30:00,0.00,0.00
2022-01-26 22:45:00,0.00,0.00
2022-01-26 23:00:00,0.00,0.00
2022-01-26 23:15:00,0.00,0.00
2022-01-26 23:30:00,0.00,0.00
2022-01-26 23:45:00,0.00,0.00
2022-01-27 00:00:00,0.00,0.00
2022-01-27 00:15:00,0.00,0.00
2022-01-27 00:30:00,0.00,0.00
2022-01-27 00:45:00,0.00,0.00
2022-01-27 01:00:00,0.00,0.00
2022-01-27 01:15:00,0.00,0.00
2022-01-27 01:30:00,0.00,0.00
2022-01-27 01:45:00,0.00,0.00
2022-01-27 02:00:00,0.00,0.00
2022-01-27 02:15:00,0.00,0.00
2022-01-27 02:30:00,0.00,0.00
2022-01-27 02:45:00,0.00,0.00
2022-01-27 03:00:00,0.00,0.00
2022-01-27 03:15:00,0.00,0.00
2022-01-27 03:30:00,0.00,0.00
2022-01-27 03:45:00,0.00,0.00
2022-01-27 04:00:00,0.00,0.00
2022-01-27 04:15:00,0.00,0.00
2022-01-27 04:30:00,0.00,0.00
2022-01-27 04:45:00,0.00,0.00
2022-01-27 05:00:00,0.00,0.00
2022-01-27 05:15:00,0.00,0.00
2022-01-27 05:30:00,0.00,0.00
2022-01-27 05:45:00,0.00,0.00
2022-01-27 06:00:00,0.00,0.00
2022-01-27 06:15:00,0.00,0.00
2022-01-27 06:30:00,19.32,17.75
2022-01-27 06:45:00,26.90,22.05
2022-01-27 07:00:00,20.63,15.69
2022-01-27 07:15:00,36.46,28.16
2022-01-27 07:30:00,33.87,30.36
2022-01-27 07:45:00,42.79,40.33
2022-01-27 08:00:00,50.73,46.56
2022-01-27 08:15:00,51.62,44.52
2022-01-27 08:30:00,58.60,50.45
2022-01-27 08:45:00,70.22,60.17
2022-01-27 09:00:00,73.29,61.62
2022-01-27 09:15:00,79.19,66.32
2022-01-27 09:30:00,66.16,54.58
2022-01-27 09:45:00,83.32,72.03
2022-01-27 10:00:00,78.48,72.25
2022-01-27 10:15:00,93.14,84.77
2022-01-27 10:30:00,98.18,91.61
2022-01-27 10:45:00,90.37,79.24
2022-01-27 11:00:00,100.00,83.34
2022-01-27 11:15:00,98.24,92.18
2022-01-27 11:30:00,100.00,88.71
2022-01-27 11:45:00,94.33,88.64
2022-01-27 12:00:00,100.00,88.59
2022-01-27 12:15:00,100.00,88.84
2022-01-27 12:30:00,95.38,81.08
2022-01-27 12:45:00,92.85,84.18
2022-01-27 13:00:00,95.31,88.80
2022-01-27 13:15:00,92.69,77.61
2022-01-27 13:30:00,94.63,84.53
2022-01-27 13:45:00,94.22,84.15
2022-01-27 14:00:00,85.38,79.48
2022-01-27 14:15:00,79.03,71.17
2022-01-27 14:30:00,78.52,70.70
2022-01-27 14:45:00,74.92,63.32
2022-01-27 15:00:00,81.22,69.58
2022-01-27 15:15:00,68.46,59.22
2022-01-27 15:30:00,60.28,55.38
2022-01-27 15:45:00,51.12,46.11
2022-01-27 16:00:00,47.51,44.18
2022-01-27 16:15:00,40.11,39.33
2022-01-27 16:30:00,28.42,27.35
2022-01-27 16:45:00,38.47,33.28
2022-01-27 17:00:00,20.79,18.99
2022-01-27 17:15:00,11.37,12.01
2022-01-27 17:30:00,19.38,17.63
2022-01-27 17:45:00,2.21,0.00
2022-01-27 18:00:00,0.00,0.00
2022-01-27 18:15:00,0.00,0.00
2022-01-27 18:30:00,0.00,0.00
2022-01-27 18:45:00,0.00,0.00
2022-01-27 19:00:00,0.00,0.00
2022-01-27 19:15:00,0.00,0.00
2022-01-27 19:30:00,0.00,0.00
2022-01-27 19:45:00,0.00,0.00
2022-01-27 20:00:00,0.00,0.00
2022-01-27 20:15:00,0.00,0.00
2022-01-27 20:30:00,0.00,0.00
2022-01-27 20:45:00,0.00,0.00
2022-01-27 21:00:00,0.00,0.00
2022-01-27 21:15:00,0.00,0.00
2022-01-27 21:30:00,0.00,0.00
2022-01-27 21:45:00,0.00,0.00
2022-01-27 22:00:00,0.00,0.00
2022-01-27 22:15:00,0.00,0.00
2022-01-27 22:30:00,0.00,0.00
2022-01-27 22:45:00,0.00,0.00
2022-01-27 23:00:00,0.00,0.00
2022-01-27 23:15:00,0.00,0.00
2022-01-27 23:30:00,0.00,0.00
2022-01-27 23:45:00,0.00,0.00
2022-01-28 00:00:00,0.00,0.00
2022-01-28 00:15:00,0.00,0.00
2022-01-28 00:30:00,0.00,0.00
2022-01-28 00:45:00,0.00,0.00
2022-01-28 01:00:00,0.00,0.00
2022-01-28 01:15:00,0.00,0.00
2022-01-28 01:30:00,0.00,0.00
2022-01-28 01:45:00,0.00,0.00
2022-01-28 02:00:00,0.00,0.00
2022-01-28 02:15:00,0.00,0.00
2022-01-28 02:30:00,0.00,0.00
2022-01-28 02:45:00,0.00,0.00
2022-01-28 03:00:00,0.00,0.00
2022-01-28 03:15:00,0.00,0.00
2022-01-28 03:30:00,0.00,0.00
2022-01-28 03:45:00,0.00,0.00
2022-01-28 04:00:00,0.00,0.00
2022-01-28 04:15:00,0.00,0.00
2022-01-28 04:30:00,0.00,0.00
2022-01-28 04:45:00,0.00,0.00
2022-01-28 05:00:00,0.00,0.00
2022-01-28 05:15:00,0.00,0.00
2022-01-28 05:30:00,0.00,0.00
2022-01-28 05:45:00,0.00,0.00
2022-01-28 06:00:00,0.00,0.00
2022-01-28 06:15:00,15.39,14.79
2022-01-28 06:30:00,10.63,8.07
2022-01-28 06:45:00,31.41,27.06
2022-01-28 07:00:00,25.46,21.94
2022-01-28 07:15:00,44.46,40.44
2022-01-28 07:30:00,48.10,39.46
2022-01-28 07:45:00,50.14,43.23
2022-01-28 08:00:00,60.70,57.45
2022-01-28 08:15:00,46.50,39.83
2022-01-28 08:30:00,67.13,62.98
2022-01-28 08:45:00,63.55,57.29
2022-01-28 09:00:00,74.82,64.78
2022-01-28 09:15:00,71.87,64.81
2022-01-28 09:30:00,90.95,76.16
2022-01-28 09:45:00,89.16,73.70
2022-01-28 10:00:00,89.70,85.09
2022-01-28 10:15:00,93.65,84.79
2022-01-28 10:30:00,95.48,90.05
2022-01-28 10:45:00,99.33,84.07
2022-01-28 11:00:00,100.00,89.39
2022-01-28 11:15:00,95.98,87.72
2022-01-28 11:30:00,100.00,87.64
2022-01-28 11:45:00,100.00,84.48
2022-01-28 12:00:00,95.90,87.01
2022-01-28 12:15:00,95.46,78.87
2022-01-28 12:30:00,97.91,91.59
2022-01-28 12:45:00,94.73,80.62
2022-01-28 13:00:00,97.20,92.40
2022-01-28 13:15:00,91.36,85.02
2022-01-28 13:30:00,94.25,86.91
2022-01-28 13:45:00,86.42,75.15
2022-01-28 14:00:00,87.87,74.56
2022-01-28 14:15:00,80.12,73.64
2022-01-28 14:30:00,89.04,81.09
2022-01-28 14:45:00,77.30,64.93
2022-01-28 15:00:00,77.91,74.61
2022-01-28 15:15:00,78.64,70.17
2022-01-28 15:30:00,43.03,35.15
2022-01-28 15:45:00,52.22,42.17
2022-01-28 16:00:00,49.53,48.31
2022-01-28 16:15:00,60.50,58.19
2022-01-28 16:30:00,26.83,22.68
